id,length,comment,sentiment
5503,52,ලෝකෙ ඉදිරියට ලෝකෙන් උතුම්ම යයි පරම්බාන අපේ රට පස්සට.,negative
5506,59,අපිට නම් නොම්ලේ 1990 තියෙන නිසා ඔය වගේ කරදර වෙන්න ඕනැ නැහැ.,positive
5508,70,ඔටෝ පයිලට් කිව්වෙ මොකක්ද බං.මේ කාර් එහෙ පයිලට්ලා විතරද පාවිච්චි කරන්නෙ,neutral
551,69,දැන් එතකොට රඟපාන්න ඕනේ ඇඳ ගෙන විතරදමද ඔබේ මනසේ නිරුවත තමයි හෙලිවෙන්නේ,negative
5513,48,වැල්ලවත්ත පැත්තෙ අයටත් රජය හිසරදයක්ද දන්නෙ නැහැ.,negative
5516,58,මේ රජයනම් දැන් අපටත් හිසරදයක් තමා නියමයි අපේ දමිළ සහෝදරවරු,negative
5517,39,ම්ේ වගේ උන්ට මොනම රජයක්වත් හරියන්නෙ නෑ.,negative
553,50,පිම්මි ලාලා දන්න රගපෑම නොදන්න මගුල් නොකිය හිටපන්,negative
5536,59,ඒ ගෙනාවෙ උඩරට ට. උතුරෙ ඉන්නෙ තමිල්නාඩුවෙන් සංක්රමණය වුන අය.,neutral
5542,79,අපේ රන්ජන්ගේ චිත්තරපටි වල රන්ජන්ගෙන් ගුටිකන එවුන් ටොකට් නැතුව අභ්යාවකාශයට යනවා.,negative
5544,44,වැටත් නියරත් ගොයම් කා නම් කාට පවසමු ඒ අමාරුව,negative
5545,9,මට කියන්න,neutral
5554,55,මේක කරන්න බැරි බලතල නැති නිසා. 20 ගෙනාවම කරන්න පුළුවන්.,neutral
556,88,ඇයි යකෝ තොපිලා වල්ගෙ පාගගෙන දගලන්නෙ. මිනිහා අමුඩෙ ගහගෙන රගපෑවද නැද්ද පිළිතුර හරිම සරළයි.,negative
5572,55,මුං මේ ගුරුවරු දෙන්නට පන්න පන්නා ගහන්න හදන්නේ. කාලකන්නි,negative
558,61,දැන් නම් යන්නේ ලාවට තමා සෑර්. ටික දවසක් ගිය හම කලාවට යයි සෑර්,neutral
5582,39,දිල්ලියේ සමස්ත ලංකා වෛද්ය විද්යා ආයතනයේ,neutral
5587,80,ඉන්දියාව අපට පුදුම විදියට කරදර කරා. දැනුත් එහෙමයි. අත්තටම අපි හරිම අහින්සක රටක්.,negative
559,48,ඔහොම යං ඔහොම යං වැඩිම උනොත් ලාවට මිනිස්සු මැරේවි,negative
5593,53,ඇමති වරු අතර ඉන්න වැඩක් කරන පිරිසිදු දේශපාලකයෙක් දැනට,positive
5594,402,වැරදි බෙහෙතක් නිසා දරුවෙක්ගේ දෑස් නොපෙනී යාමේ වටිනාකම රුපියල් ලක්ශයද හරිනම් විධිමත් පරීක්ෂණයක් පවත්වා ඒ වැරදි බෙහෙත එවූ වෛද්යවරයා හෝ ඖෂධවෙදියා හට අදාළ දඬුවම ලබාදිය යුතුයි නේද රුපියල් ලක්ෂයක් මුදල් ගෙවා සිදුකරන්නේ එම වරද සඟවා දැමීම නොවේද මෙය පිරිසිදුකමක්ද නැත්තම් විශාල වරදක් සාධාරණීකරණය කිරීමක්ද මෙවැනි සදාචාර විරෝධී ක්රියාවකට හුරේ දාන පුද්ගලයින් තමන්ගේ දරුවකුට මෙවන් දෙයක් සිදුවුවහොත් හැසිරෙන්නේ මෙසේද,negative
560,91,හරි හරි අපි කොරොනා අරමුදලට 5000 ගානෙ දාන්නම් දැන් වත් කොලඹ ගම්පහ දිස්ත්රික්ක වලටවත් දාපල්ලා,neutral
5603,21,නම් රජපක්ශ රජපක්ශ නම්,neutral
5610,42,මහා බැංකුව කැඩුවේ කවුද. ලංකාවේ අපේ ලංකාවේ.,negative
5611,49,යහපාලනේ කාලේ හැදුවනම් හුරේ. රාජපස්ස හදනකොට බර බරේ,negative
5613,89,අඹේපුස්ස පැන්නහම සියලුම අවසර අරන් හොඳ බඩු දාල කණු ගලටම ගහල හදන්න හොඳේ නැත්තන් කඩන් වැටෙය්,negative
5616,85,අපි කැමතියි. නුවරට අධිවේගී මාර්ග හදනවට. හැබැයි හොඳම අමුද්රව්ය වලින් හැදුවොත් තමා හොඳ.,neutral
5618,20,ලොක්කගේ ගම නොවන නිසා,neutral
562,57,නැවත පත් කලාම ඉතින් ඔහොම වෙනවා. ආයේ නැතිකරගන්න කැමති නෑනේ,neutral
5620,16,මහේලත් අනේ මන්දා,negative
5621,81,මහේල නෙමෙයි රොනාල්ඩෝ බැන්දත් ගොනා ගොනාමයි. ජානවලින් එන වනචරකම ගල් යුගයේ බේස ගෑණු.,negative
5625,6,ඒ කවුද,neutral
5626,93,මෙයා ඉස්සර හොදට හිටියා.පස්සෙ බක් වුනා. සංගගෙ නෝන තමයි මෙයාව නරක් කළේ. ස්පා බිස්නස් එකට පටලවල.,negative
5628,47,උබ හිතුවද යෙහාලි උබලගේ අම්මල නංගිලා වගේ අය කියල,neutral
5635,64,සල්ලි ගොඩක් තියෙද්දී නෙවෙයි මචන්ලා ජිවිතේ ලස්සන. ටිකක් තියෙද්දී.,positive
5641,82,මෙයා කුරුස කුමාරිකාවක්. මහේල බෑට් කරනවා මෙයා ඇඟේ කුරුසේ අඳිනවා ඒ දවස්වල. එපා වුනා.,negative
5649,92,වහාම එන්ගලන්ත පොලිසියට ලංකාවේ සැඟවුන ආයුධ ගැන තියෙන ක්රියාපටිපාටිය ගැන පුහුනුවක් දිය යුතුයි.,neutral
565,76,හා හා මෝඩයි නෙ. උන් ගෙන් අනිත් සංකුලතා තියෙන කාට හරි බෝ වෙලා මැරුනම හොඳයි ද.,negative
5654,57,පොලිස් නිලධාරියාගේ නම මැටි රතනා ලංකාවෙ මැරයෙකුගේ නමක් වගේ,negative
5655,28,රතන හාමුදුරුවන්ගෙ නෑ කෙනෙක්ද,neutral
5656,40,වපුරණ දෙයට අනුව පලදාව ලැබී ඇත. ලැබෙනු ඇත,neutral
5662,26,ගරු විජිත් විජයමුණි සොයිසා,neutral
5663,84,මට හම්බවෙල තියෙන ඔය සොයිසා නම ගෑවුනු හැමෝම ගුප්තයි. පලි ගන්නව කීවොත් අනිවා බඩු ශුවර්,negative
5670,14,නියම සිංහලයෙක්,positive
5672,81,ලංකාවේ එවුන් ලෝකේ කොහේ හිටියත් නොම්බර එකේ වැඩකාරයෝ ඒකට සාධාරණ අසාධාරණ කතා අදාල නෑ,positive
5682,48,මේ වගේ ගොන් පාර්ට් උඹලා වගේ වහල් බයියන්ටම හොඳයි.,negative
5688,10,කහගත්තහැකි,neutral
5689,61,පොල්ලෙන් ගැහුවා වගේ ගොබ්බ නීති දාගෙන පිස්සු කෙලින ගොං හැත්තක්,negative
